CustomerID,Usia,Jenis Kelamin,Masa Tenure,Frekuensi Penggunaan,Panggilan Dukungan,Keterlambatan Pembayaran,Tipe Langganan,Lama Kontrak,Total Pengeluaran,Interaksi Terakhir,Churn
314,65,Female,42.0,27.0,7.0,29.0,Standard,Quarterly,653.0,5.0,1.0
315,60,Male,48.0,18.0,8.0,14.0,Basic,Quarterly,573.0,9.0,1.0
316,59,Female,24.0,9.0,2.0,30.0,Basic,Monthly,546.0,5.0,1.0
317,45,Female,54.0,26.0,1.0,13.0,Basic,Quarterly,549.0,27.0,1.0
318,47,Female,28.0,3.0,1.0,30.0,Premium,Annual,826.0,27.0,1.0
319,21,Female,59.0,15.0,8.0,17.0,Premium,Monthly,769.0,30.0,1.0
320,29,Male,47.0,8.0,5.0,1.0,Premium,Monthly,723.0,1.0,1.0
321,38,Female,34.0,19.0,7.0,6.0,Standard,Monthly,347.0,3.0,1.0
322,30,Male,27.0,26.0,10.0,19.0,Standard,Monthly,319.0,3.0,1.0
323,54,Female,43.0,28.0,0.0,9.0,Standard,Monthly,109.0,15.0,1.0
324,26,Male,53.0,13.0,10.0,21.0,Premium,Monthly,484.0,8.0,1.0
325,53,Male,18.0,6.0,1.0,17.0,Premium,Quarterly,920.0,11.0,1.0
326,54,Female,54.0,4.0,4.0,15.0,Standard,Monthly,855.0,27.0,1.0
327,62,Female,56.0,15.0,1.0,11.0,Basic,Annual,819.0,9.0,1.0
328,25,Female,44.0,9.0,0.0,26.0,Basic,Annual,593.0,28.0,1.0
329,44,Male,3.0,7.0,3.0,14.0,Premium,Monthly,893.0,17.0,1.0
330,21,Female,1.0,28.0,8.0,29.0,Standard,Quarterly,794.0,6.0,1.0
331,46,Male,36.0,14.0,0.0,16.0,Premium,Quarterly,168.0,21.0,1.0
332,27,Male,26.0,21.0,2.0,22.0,Basic,Monthly,589.0,20.0,1.0
333,65,Female,32.0,25.0,9.0,13.0,Premium,Annual,215.0,13.0,1.0
334,29,Female,44.0,17.0,3.0,17.0,Standard,Monthly,149.0,23.0,1.0
335,24,Male,58.0,27.0,9.0,9.0,Standard,Quarterly,716.0,28.0,1.0
336,33,Male,28.0,24.0,10.0,16.0,Premium,Annual,109.0,13.0,1.0
337,28,Male,48.0,14.0,9.0,29.0,Standard,Annual,552.0,25.0,1.0
338,55,Male,50.0,6.0,9.0,21.0,Standard,Annual,386.0,26.0,1.0
339,23,Male,40.0,7.0,4.0,23.0,Basic,Annual,988.0,25.0,1.0
340,19,Male,37.0,24.0,6.0,14.0,Standard,Monthly,862.0,7.0,1.0
341,29,Female,23.0,24.0,1.0,16.0,Premium,Monthly,605.0,16.0,1.0
342,37,Male,15.0,14.0,8.0,13.0,Premium,Monthly,615.0,30.0,1.0
343,21,Female,2.0,13.0,8.0,21.0,Standard,Quarterly,616.0,19.0,1.0
344,60,Female,20.0,20.0,10.0,0.0,Basic,Annual,350.0,17.0,1.0
345,19,Female,46.0,28.0,0.0,27.0,Standard,Annual,358.0,6.0,1.0
346,58,Female,53.0,24.0,10.0,15.0,Basic,Annual,696.0,27.0,1.0
347,38,Male,31.0,23.0,10.0,22.0,Basic,Quarterly,569.0,9.0,1.0
348,35,Female,49.0,10.0,5.0,12.0,Premium,Monthly,575.0,29.0,1.0
349,49,Female,54.0,20.0,10.0,7.0,Premium,Quarterly,526.0,23.0,1.0
350,19,Male,23.0,22.0,3.0,19.0,Premium,Annual,782.0,18.0,1.0
351,24,Female,40.0,17.0,1.0,7.0,Premium,Monthly,902.0,17.0,1.0
352,60,Male,9.0,23.0,6.0,14.0,Standard,Quarterly,796.0,5.0,1.0
353,55,Female,17.0,28.0,10.0,28.0,Premium,Annual,321.0,13.0,1.0
354,65,Male,51.0,23.0,1.0,15.0,Standard,Quarterly,995.0,10.0,1.0
355,35,Female,18.0,19.0,9.0,2.0,Basic,Quarterly,519.0,15.0,1.0
356,26,Female,20.0,9.0,7.0,23.0,Standard,Quarterly,426.0,11.0,1.0
357,46,Male,47.0,21.0,5.0,7.0,Standard,Quarterly,128.0,7.0,1.0
358,58,Female,14.0,13.0,3.0,8.0,Premium,Quarterly,306.0,9.0,1.0
359,31,Male,60.0,6.0,5.0,19.0,Standard,Annual,644.0,12.0,1.0
360,46,Female,9.0,26.0,3.0,22.0,Premium,Quarterly,452.0,22.0,1.0
361,44,Male,53.0,10.0,3.0,23.0,Premium,Monthly,101.0,17.0,1.0
362,29,Male,45.0,9.0,1.0,10.0,Standard,Quarterly,770.0,27.0,0.0
363,35,Female,60.0,30.0,7.0,0.0,Basic,Monthly,888.0,22.0,1.0
364,24,Male,31.0,20.0,5.0,8.0,Basic,Monthly,507.0,22.0,1.0
365,60,Female,28.0,25.0,5.0,3.0,Standard,Annual,119.0,29.0,1.0
366,65,Female,43.0,20.0,7.0,13.0,Basic,Quarterly,528.0,23.0,1.0
367,41,Male,5.0,6.0,10.0,10.0,Standard,Monthly,181.0,23.0,1.0
368,48,Female,1.0,4.0,7.0,24.0,Standard,Quarterly,637.0,25.0,1.0
369,55,Male,1.0,12.0,3.0,28.0,Standard,Annual,458.0,28.0,1.0
370,22,Male,16.0,19.0,6.0,24.0,Basic,Quarterly,593.0,9.0,1.0
371,26,Male,16.0,9.0,3.0,10.0,Basic,Monthly,931.0,19.0,1.0
372,18,Female,50.0,4.0,10.0,0.0,Basic,Monthly,580.0,11.0,1.0
373,56,Male,35.0,16.0,6.0,21.0,Standard,Quarterly,304.0,5.0,1.0
374,60,Female,50.0,14.0,2.0,5.0,Premium,Monthly,197.0,6.0,1.0
375,29,Male,28.0,27.0,0.0,1.0,Premium,Quarterly,443.0,12.0,1.0
376,26,Female,46.0,9.0,4.0,30.0,Standard,Annual,296.0,16.0,1.0
377,24,Female,41.0,25.0,9.0,28.0,Standard,Annual,898.0,25.0,1.0
378,18,Male,51.0,1.0,3.0,12.0,Standard,Annual,406.0,27.0,1.0
379,62,Male,23.0,11.0,3.0,23.0,Standard,Monthly,563.0,24.0,1.0
380,22,Male,12.0,14.0,5.0,13.0,Premium,Annual,912.0,27.0,1.0
381,56,Male,46.0,7.0,6.0,27.0,Standard,Quarterly,147.0,9.0,1.0
382,37,Male,21.0,15.0,4.0,2.0,Premium,Annual,226.0,2.0,1.0
383,33,Male,39.0,29.0,8.0,28.0,Basic,Quarterly,158.0,22.0,1.0
384,57,Female,12.0,7.0,5.0,3.0,Standard,Annual,353.0,17.0,1.0
385,34,Female,12.0,1.0,10.0,2.0,Basic,Annual,658.0,21.0,1.0
386,35,Male,10.0,14.0,1.0,19.0,Premium,Monthly,682.0,30.0,1.0
387,24,Male,32.0,17.0,8.0,8.0,Premium,Monthly,865.0,1.0,1.0
388,28,Female,32.0,29.0,9.0,2.0,Basic,Annual,673.0,4.0,1.0
389,30,Female,15.0,5.0,1.0,13.0,Basic,Annual,891.0,7.0,1.0
390,62,Male,50.0,17.0,4.0,16.0,Standard,Annual,359.0,28.0,1.0
391,21,Female,11.0,9.0,3.0,5.0,Premium,Monthly,332.0,26.0,1.0
392,47,Male,20.0,7.0,4.0,7.0,Standard,Quarterly,559.0,23.0,1.0
393,32,Female,44.0,29.0,9.0,17.0,Basic,Monthly,830.0,23.0,1.0
394,18,Male,19.0,4.0,5.0,6.0,Basic,Quarterly,887.0,5.0,1.0
395,40,Female,21.0,22.0,7.0,3.0,Basic,Annual,518.0,13.0,1.0
396,37,Female,39.0,13.0,7.0,14.0,Standard,Quarterly,102.0,13.0,1.0
397,20,Female,46.0,24.0,0.0,29.0,Premium,Monthly,546.0,28.0,1.0
398,57,Male,8.0,11.0,4.0,26.0,Standard,Annual,357.0,12.0,1.0
399,55,Male,5.0,23.0,7.0,22.0,Basic,Quarterly,391.0,23.0,1.0
400,21,Male,36.0,21.0,4.0,19.0,Standard,Annual,782.0,13.0,1.0
401,44,Male,9.0,10.0,5.0,19.0,Premium,Monthly,672.0,28.0,1.0
402,31,Male,40.0,1.0,6.0,9.0,Basic,Annual,429.0,22.0,1.0
403,33,Female,40.0,20.0,5.0,8.0,Basic,Quarterly,684.0,23.0,1.0
404,19,Male,44.0,21.0,6.0,12.0,Premium,Annual,440.0,19.0,1.0
405,63,Female,22.0,13.0,6.0,10.0,Standard,Monthly,532.0,25.0,1.0
406,21,Male,38.0,14.0,0.0,10.0,Standard,Monthly,298.0,13.0,1.0
407,59,Male,47.0,19.0,4.0,7.0,Standard,Annual,829.0,23.0,1.0
408,28,Female,22.0,14.0,2.0,19.0,Premium,Quarterly,197.0,18.0,1.0
409,25,Male,2.0,18.0,9.0,5.0,Basic,Monthly,383.0,5.0,1.0
410,26,Male,38.0,27.0,4.0,19.0,Basic,Quarterly,368.0,20.0,1.0
411,44,Female,20.0,5.0,1.0,23.0,Basic,Quarterly,807.0,11.0,1.0
412,34,Male,26.0,2.0,6.0,10.0,Basic,Annual,808.0,21.0,1.0
413,29,Male,23.0,25.0,2.0,29.0,Basic,Quarterly,366.0,19.0,1.0
414,60,Male,43.0,29.0,9.0,0.0,Basic,Monthly,987.0,22.0,1.0
415,33,Female,34.0,12.0,6.0,18.0,Premium,Annual,426.0,17.0,1.0
416,44,Female,33.0,20.0,4.0,14.0,Standard,Annual,571.0,12.0,0.0
417,60,Female,51.0,8.0,1.0,15.0,Standard,Quarterly,952.0,26.0,1.0
418,20,Female,43.0,15.0,7.0,1.0,Standard,Annual,684.0,11.0,1.0
419,22,Female,5.0,7.0,8.0,15.0,Basic,Quarterly,551.0,23.0,1.0
420,32,Female,52.0,24.0,9.0,2.0,Standard,Monthly,281.0,15.0,1.0
421,61,Male,40.0,18.0,9.0,8.0,Basic,Quarterly,493.0,10.0,1.0
422,51,Male,28.0,8.0,10.0,22.0,Basic,Monthly,315.0,17.0,1.0
423,61,Female,34.0,1.0,2.0,25.0,Premium,Quarterly,259.0,23.0,1.0
424,54,Female,19.0,9.0,0.0,20.0,Premium,Quarterly,785.0,14.0,1.0
425,45,Male,9.0,21.0,10.0,0.0,Basic,Annual,139.0,26.0,1.0
426,49,Male,37.0,5.0,8.0,10.0,Premium,Quarterly,745.0,19.0,1.0
427,19,Female,51.0,11.0,3.0,5.0,Standard,Quarterly,401.0,6.0,1.0
428,23,Male,58.0,1.0,7.0,1.0,Standard,Quarterly,887.0,19.0,1.0
429,38,Female,43.0,21.0,7.0,17.0,Standard,Quarterly,444.0,23.0,1.0
430,58,Male,46.0,6.0,7.0,25.0,Premium,Monthly,646.0,12.0,1.0
431,52,Female,46.0,29.0,10.0,30.0,Standard,Annual,891.0,13.0,1.0
432,51,Male,52.0,14.0,2.0,8.0,Basic,Monthly,370.0,26.0,1.0
433,20,Female,2.0,27.0,8.0,4.0,Basic,Quarterly,250.0,6.0,1.0
434,20,Female,37.0,13.0,9.0,15.0,Standard,Annual,567.0,25.0,1.0
435,46,Male,14.0,9.0,7.0,14.0,Premium,Annual,119.0,25.0,1.0
436,49,Female,38.0,7.0,10.0,27.0,Premium,Annual,197.0,7.0,1.0
437,19,Female,30.0,4.0,3.0,26.0,Basic,Monthly,538.0,8.0,1.0
438,52,Female,10.0,15.0,4.0,12.0,Basic,Annual,150.0,1.0,1.0
439,19,Male,10.0,29.0,7.0,17.0,Premium,Annual,408.0,10.0,1.0
440,30,Female,50.0,24.0,0.0,6.0,Standard,Monthly,220.0,10.0,1.0
441,33,Female,8.0,6.0,0.0,10.0,Premium,Monthly,789.0,13.0,1.0
442,40,Female,22.0,18.0,10.0,8.0,Premium,Annual,116.0,7.0,1.0
443,65,Male,9.0,21.0,7.0,3.0,Premium,Quarterly,496.0,14.0,1.0
444,51,Female,47.0,5.0,5.0,1.0,Premium,Quarterly,447.0,24.0,1.0
445,62,Female,26.0,26.0,4.0,13.0,Premium,Monthly,102.0,3.0,1.0
446,35,Male,6.0,21.0,0.0,19.0,Basic,Monthly,705.0,24.0,1.0
447,18,Female,7.0,5.0,9.0,11.0,Basic,Quarterly,160.0,10.0,1.0
448,31,Male,54.0,20.0,5.0,30.0,Standard,Quarterly,633.0,22.0,1.0
449,54,Male,54.0,6.0,3.0,14.0,Basic,Monthly,635.0,23.0,1.0
450,27,Female,36.0,1.0,7.0,7.0,Premium,Monthly,243.0,8.0,1.0
451,64,Female,51.0,9.0,8.0,8.0,Standard,Quarterly,196.0,23.0,1.0
452,34,Female,28.0,14.0,4.0,28.0,Basic,Monthly,408.0,23.0,1.0
453,28,Male,14.0,21.0,2.0,21.0,Standard,Monthly,640.0,23.0,1.0
454,33,Female,21.0,28.0,4.0,3.0,Standard,Annual,543.0,21.0,1.0
455,57,Female,57.0,9.0,10.0,14.0,Standard,Quarterly,240.0,8.0,1.0
456,30,Female,33.0,29.0,5.0,2.0,Standard,Annual,484.0,12.0,1.0
457,52,Male,47.0,18.0,0.0,1.0,Standard,Annual,131.0,30.0,1.0
458,23,Female,53.0,29.0,0.0,25.0,Basic,Monthly,427.0,7.0,1.0
459,44,Male,47.0,27.0,7.0,19.0,Premium,Monthly,453.0,7.0,1.0
460,64,Male,59.0,30.0,8.0,21.0,Basic,Annual,516.0,16.0,1.0
461,25,Female,57.0,17.0,3.0,26.0,Premium,Monthly,180.0,16.0,1.0
462,37,Male,45.0,25.0,8.0,3.0,Basic,Monthly,760.0,4.0,1.0
463,60,Female,5.0,5.0,2.0,0.0,Premium,Annual,899.0,20.0,1.0
464,21,Male,39.0,11.0,7.0,12.0,Standard,Monthly,321.0,27.0,1.0
465,36,Male,48.0,19.0,4.0,29.0,Premium,Annual,249.0,27.0,1.0
466,50,Female,8.0,5.0,3.0,22.0,Premium,Quarterly,956.0,11.0,1.0
467,59,Female,19.0,5.0,5.0,2.0,Premium,Monthly,621.0,18.0,1.0
468,51,Female,12.0,8.0,6.0,7.0,Standard,Monthly,251.0,19.0,1.0
469,38,Male,9.0,13.0,1.0,20.0,Standard,Quarterly,912.0,9.0,0.0
470,34,Female,60.0,5.0,6.0,8.0,Basic,Monthly,404.0,9.0,1.0
471,43,Male,12.0,30.0,9.0,9.0,Basic,Quarterly,359.0,1.0,1.0
472,41,Male,11.0,7.0,2.0,22.0,Standard,Monthly,810.0,18.0,1.0
473,29,Male,43.0,8.0,10.0,19.0,Basic,Quarterly,530.0,25.0,1.0
474,40,Male,30.0,11.0,9.0,15.0,Premium,Annual,524.0,17.0,1.0
475,38,Male,41.0,25.0,4.0,0.0,Premium,Annual,744.0,30.0,1.0
476,21,Female,54.0,13.0,5.0,15.0,Premium,Monthly,506.0,22.0,1.0
477,20,Female,51.0,6.0,10.0,2.0,Premium,Monthly,518.0,20.0,1.0
478,51,Female,9.0,12.0,10.0,25.0,Standard,Quarterly,790.0,9.0,1.0
479,28,Male,24.0,3.0,10.0,24.0,Premium,Annual,570.0,16.0,1.0
480,35,Female,32.0,19.0,0.0,11.0,Premium,Monthly,539.0,15.0,1.0
481,18,Male,14.0,24.0,4.0,0.0,Basic,Monthly,344.0,19.0,1.0
482,28,Male,11.0,2.0,1.0,3.0,Basic,Quarterly,839.0,9.0,0.0
483,25,Male,30.0,7.0,1.0,1.0,Premium,Quarterly,680.0,8.0,0.0
484,36,Male,27.0,10.0,2.0,10.0,Basic,Quarterly,722.0,5.0,0.0
485,57,Female,37.0,16.0,5.0,24.0,Standard,Monthly,213.0,14.0,1.0
486,45,Female,2.0,16.0,10.0,27.0,Standard,Monthly,748.0,25.0,1.0
487,23,Female,54.0,25.0,4.0,22.0,Basic,Quarterly,608.0,3.0,1.0
488,55,Male,51.0,29.0,10.0,24.0,Premium,Quarterly,754.0,22.0,1.0
489,37,Female,14.0,26.0,0.0,16.0,Standard,Monthly,452.0,8.0,1.0
490,27,Female,9.0,22.0,8.0,26.0,Basic,Annual,383.0,16.0,1.0
491,59,Female,55.0,2.0,9.0,16.0,Basic,Quarterly,550.0,20.0,1.0
492,64,Female,43.0,10.0,7.0,22.0,Premium,Monthly,656.0,24.0,1.0
493,49,Female,44.0,23.0,7.0,13.0,Basic,Quarterly,887.0,29.0,1.0
494,54,Female,5.0,15.0,9.0,3.0,Standard,Monthly,775.0,28.0,1.0
495,18,Female,1.0,14.0,7.0,6.0,Premium,Monthly,699.0,18.0,1.0
496,43,Female,11.0,21.0,8.0,11.0,Basic,Annual,316.0,23.0,1.0
497,54,Male,43.0,8.0,8.0,16.0,Premium,Quarterly,348.0,21.0,1.0
498,35,Female,15.0,4.0,7.0,12.0,Standard,Monthly,997.0,17.0,1.0
499,27,Female,24.0,15.0,1.0,2.0,Premium,Monthly,626.0,3.0,1.0
500,25,Female,2.0,19.0,4.0,10.0,Premium,Monthly,186.0,4.0,1.0
501,20,Male,37.0,16.0,6.0,21.0,Basic,Monthly,156.0,19.0,1.0
502,27,Female,27.0,19.0,0.0,13.0,Basic,Monthly,560.0,4.0,1.0
503,23,Male,34.0,16.0,0.0,30.0,Premium,Quarterly,860.0,20.0,1.0
504,48,Female,3.0,7.0,3.0,8.0,Standard,Monthly,244.0,25.0,1.0
505,28,Female,40.0,13.0,8.0,20.0,Premium,Quarterly,212.0,8.0,1.0
506,60,Female,18.0,21.0,5.0,14.0,Premium,Annual,225.0,11.0,1.0
507,62,Female,4.0,7.0,10.0,30.0,Basic,Annual,586.0,27.0,1.0
508,62,Male,59.0,6.0,10.0,5.0,Premium,Annual,766.0,11.0,1.0
509,42,Female,54.0,2.0,0.0,30.0,Premium,Annual,966.0,9.0,1.0
510,50,Male,36.0,2.0,9.0,29.0,Basic,Annual,890.0,28.0,1.0
511,34,Female,39.0,13.0,0.0,10.0,Basic,Monthly,813.0,10.0,1.0
512,19,Male,46.0,11.0,2.0,13.0,Premium,Monthly,817.0,9.0,1.0
513,40,Female,23.0,1.0,9.0,8.0,Standard,Quarterly,526.0,5.0,1.0
514,33,Male,6.0,14.0,3.0,24.0,Premium,Annual,783.0,1.0,1.0
515,39,Male,1.0,30.0,9.0,23.0,Premium,Annual,541.0,10.0,1.0
516,31,Male,51.0,8.0,3.0,16.0,Basic,Quarterly,274.0,1.0,1.0
517,33,Male,19.0,1.0,1.0,12.0,Standard,Monthly,218.0,12.0,1.0
518,27,Female,13.0,29.0,8.0,2.0,Standard,Annual,451.0,30.0,1.0
519,61,Male,8.0,4.0,4.0,19.0,Standard,Quarterly,964.0,8.0,1.0
520,52,Male,3.0,22.0,0.0,27.0,Standard,Quarterly,337.0,9.0,1.0
521,21,Female,17.0,12.0,10.0,6.0,Standard,Monthly,534.0,11.0,1.0
522,27,Female,59.0,11.0,4.0,0.0,Basic,Monthly,771.0,10.0,1.0
523,24,Female,27.0,27.0,6.0,26.0,Standard,Annual,911.0,29.0,1.0
524,46,Female,1.0,23.0,5.0,18.0,Standard,Annual,762.0,30.0,1.0
525,26,Female,9.0,21.0,10.0,12.0,Premium,Annual,746.0,19.0,1.0
526,30,Female,9.0,26.0,8.0,3.0,Basic,Annual,746.0,20.0,1.0
527,22,Male,46.0,5.0,10.0,26.0,Premium,Monthly,331.0,2.0,1.0
528,39,Female,1.0,16.0,3.0,29.0,Standard,Quarterly,999.0,23.0,1.0
529,20,Female,7.0,23.0,4.0,21.0,Basic,Annual,370.0,16.0,1.0
530,38,Female,35.0,12.0,3.0,11.0,Basic,Monthly,614.0,6.0,1.0
531,24,Male,51.0,24.0,10.0,11.0,Premium,Monthly,998.0,25.0,1.0
532,18,Male,59.0,9.0,5.0,29.0,Premium,Monthly,323.0,27.0,1.0
533,60,Female,27.0,23.0,4.0,25.0,Standard,Quarterly,183.0,3.0,1.0
534,53,Female,54.0,1.0,2.0,26.0,Premium,Monthly,514.0,8.0,1.0
535,27,Male,55.0,25.0,10.0,20.0,Basic,Monthly,165.0,7.0,1.0
536,59,Female,14.0,10.0,8.0,25.0,Basic,Annual,766.0,24.0,1.0
537,43,Male,50.0,22.0,10.0,21.0,Basic,Annual,894.0,24.0,1.0
538,25,Male,47.0,11.0,9.0,26.0,Premium,Monthly,975.0,6.0,1.0
539,26,Female,37.0,21.0,4.0,6.0,Premium,Monthly,291.0,16.0,1.0
540,63,Male,54.0,25.0,3.0,6.0,Basic,Annual,846.0,24.0,1.0
541,60,Male,19.0,22.0,8.0,20.0,Premium,Monthly,676.0,24.0,1.0
542,48,Female,49.0,4.0,6.0,10.0,Premium,Annual,723.0,15.0,1.0
543,64,Male,24.0,7.0,4.0,1.0,Basic,Quarterly,754.0,26.0,1.0
544,21,Female,54.0,5.0,10.0,30.0,Basic,Quarterly,935.0,28.0,1.0
545,24,Male,58.0,23.0,7.0,7.0,Basic,Annual,909.0,8.0,1.0
546,64,Female,42.0,15.0,9.0,15.0,Premium,Quarterly,109.0,28.0,1.0
547,35,Female,59.0,19.0,8.0,0.0,Standard,Monthly,687.0,23.0,1.0
548,59,Male,30.0,20.0,9.0,9.0,Premium,Quarterly,681.0,30.0,1.0
549,31,Male,15.0,29.0,3.0,23.0,Premium,Monthly,368.0,16.0,1.0
550,30,Male,53.0,11.0,7.0,1.0,Standard,Annual,690.0,3.0,1.0
551,34,Male,23.0,24.0,0.0,9.0,Premium,Monthly,360.0,28.0,1.0
552,35,Male,36.0,14.0,4.0,20.0,Premium,Annual,727.0,5.0,1.0
553,39,Female,11.0,1.0,7.0,3.0,Premium,Monthly,608.0,4.0,1.0
554,23,Female,24.0,12.0,10.0,3.0,Standard,Quarterly,765.0,9.0,1.0
555,62,Female,59.0,15.0,4.0,3.0,Premium,Annual,796.0,1.0,1.0
556,32,Male,31.0,19.0,9.0,2.0,Standard,Quarterly,211.0,29.0,1.0
557,60,Male,59.0,29.0,8.0,25.0,Basic,Quarterly,997.0,13.0,1.0
558,27,Male,11.0,10.0,6.0,2.0,Basic,Annual,111.0,27.0,1.0
559,50,Male,36.0,10.0,8.0,14.0,Standard,Annual,578.0,17.0,1.0
560,64,Female,39.0,23.0,0.0,23.0,Standard,Annual,347.0,18.0,1.0
561,54,Male,38.0,3.0,8.0,19.0,Basic,Annual,326.0,25.0,1.0
562,58,Female,58.0,2.0,6.0,25.0,Premium,Annual,546.0,27.0,1.0
563,60,Male,38.0,22.0,8.0,16.0,Basic,Monthly,247.0,6.0,1.0
564,60,Male,18.0,19.0,3.0,16.0,Standard,Monthly,922.0,27.0,1.0
565,53,Male,41.0,12.0,8.0,22.0,Basic,Annual,721.0,11.0,1.0
566,38,Female,42.0,8.0,7.0,21.0,Standard,Monthly,277.0,8.0,1.0
567,52,Female,18.0,9.0,2.0,20.0,Basic,Annual,350.0,18.0,1.0
568,61,Male,2.0,9.0,6.0,11.0,Basic,Monthly,267.0,27.0,1.0
569,54,Male,45.0,3.0,7.0,21.0,Basic,Monthly,255.0,19.0,1.0
570,55,Female,1.0,5.0,3.0,3.0,Premium,Quarterly,894.0,22.0,1.0
571,26,Male,12.0,22.0,2.0,21.0,Basic,Monthly,290.0,17.0,1.0
572,35,Female,51.0,13.0,3.0,7.0,Standard,Monthly,153.0,4.0,1.0
573,65,Male,27.0,12.0,2.0,21.0,Premium,Quarterly,587.0,27.0,1.0
574,30,Female,7.0,5.0,3.0,2.0,Standard,Monthly,563.0,29.0,1.0
575,60,Female,3.0,4.0,5.0,30.0,Basic,Annual,639.0,13.0,1.0
576,56,Female,47.0,8.0,7.0,1.0,Standard,Monthly,897.0,17.0,1.0
577,18,Male,2.0,19.0,6.0,30.0,Premium,Annual,722.0,24.0,1.0
578,40,Male,20.0,22.0,3.0,30.0,Standard,Quarterly,620.0,15.0,1.0
579,62,Female,25.0,6.0,0.0,24.0,Standard,Quarterly,390.0,5.0,1.0
580,61,Female,43.0,7.0,6.0,15.0,Premium,Annual,360.0,23.0,1.0
581,63,Female,33.0,4.0,4.0,16.0,Basic,Monthly,191.0,13.0,1.0
582,26,Male,51.0,22.0,4.0,27.0,Standard,Annual,705.0,2.0,1.0
583,36,Female,49.0,9.0,9.0,14.0,Basic,Quarterly,559.0,29.0,1.0
584,55,Female,37.0,14.0,5.0,23.0,Standard,Annual,821.0,14.0,1.0
585,59,Male,34.0,19.0,8.0,6.0,Basic,Monthly,309.0,23.0,1.0
586,59,Female,40.0,19.0,9.0,13.0,Basic,Monthly,740.0,2.0,1.0
587,45,Female,46.0,26.0,1.0,4.0,Standard,Monthly,290.0,3.0,1.0
588,49,Male,30.0,7.0,5.0,5.0,Standard,Monthly,344.0,1.0,1.0
589,22,Female,52.0,29.0,7.0,5.0,Premium,Annual,842.0,5.0,1.0
590,32,Female,30.0,29.0,8.0,22.0,Premium,Quarterly,741.0,5.0,1.0
591,56,Male,57.0,24.0,6.0,14.0,Standard,Annual,882.0,6.0,1.0
592,53,Female,11.0,27.0,4.0,1.0,Standard,Annual,218.0,17.0,1.0
593,32,Female,16.0,8.0,5.0,11.0,Basic,Annual,888.0,19.0,1.0
594,20,Male,5.0,27.0,9.0,30.0,Basic,Quarterly,516.0,5.0,1.0
595,44,Male,16.0,22.0,0.0,2.0,Basic,Quarterly,275.0,15.0,1.0
596,36,Female,46.0,25.0,1.0,3.0,Basic,Quarterly,179.0,28.0,1.0
597,61,Female,16.0,5.0,0.0,13.0,Standard,Quarterly,587.0,5.0,1.0
598,59,Male,55.0,7.0,6.0,3.0,Standard,Annual,586.0,29.0,1.0
599,24,Male,51.0,2.0,9.0,15.0,Basic,Quarterly,534.0,28.0,1.0
600,61,Male,54.0,16.0,2.0,16.0,Standard,Quarterly,440.0,2.0,1.0
601,25,Female,51.0,29.0,7.0,5.0,Basic,Monthly,489.0,30.0,1.0
602,28,Male,43.0,14.0,3.0,27.0,Basic,Annual,321.0,19.0,1.0
603,29,Male,15.0,2.0,1.0,6.0,Premium,Monthly,986.0,18.0,1.0
604,55,Male,24.0,27.0,5.0,3.0,Standard,Quarterly,887.0,26.0,1.0
605,20,Male,55.0,20.0,4.0,12.0,Standard,Annual,370.0,5.0,1.0
606,61,Male,25.0,22.0,8.0,8.0,Basic,Annual,512.0,8.0,1.0
607,42,Male,31.0,22.0,9.0,0.0,Premium,Monthly,364.0,20.0,1.0
608,29,Male,37.0,18.0,9.0,8.0,Premium,Annual,969.0,14.0,1.0
609,23,Male,24.0,22.0,2.0,15.0,Premium,Monthly,145.0,1.0,1.0
610,45,Female,43.0,19.0,8.0,1.0,Standard,Annual,593.0,2.0,1.0
611,65,Female,32.0,29.0,8.0,10.0,Basic,Annual,319.0,19.0,1.0
612,28,Female,14.0,6.0,7.0,9.0,Standard,Monthly,170.0,4.0,1.0
613,34,Female,55.0,14.0,5.0,19.0,Basic,Annual,796.0,27.0,1.0
614,46,Female,47.0,14.0,0.0,29.0,Standard,Annual,181.0,14.0,1.0
615,26,Male,6.0,9.0,4.0,8.0,Basic,Annual,808.0,30.0,1.0
616,32,Female,51.0,3.0,4.0,10.0,Basic,Quarterly,972.0,8.0,1.0
617,21,Female,48.0,9.0,1.0,8.0,Standard,Monthly,838.0,16.0,1.0
618,47,Female,34.0,19.0,10.0,9.0,Standard,Monthly,932.0,19.0,1.0
619,22,Male,1.0,17.0,8.0,3.0,Premium,Annual,606.0,14.0,1.0
620,46,Female,4.0,5.0,0.0,15.0,Standard,Quarterly,257.0,15.0,1.0
621,52,Female,7.0,22.0,1.0,2.0,Standard,Quarterly,590.0,4.0,1.0
622,48,Male,21.0,6.0,5.0,9.0,Standard,Annual,693.0,22.0,1.0
623,51,Female,58.0,8.0,5.0,1.0,Basic,Quarterly,961.0,2.0,1.0
624,36,Female,17.0,17.0,5.0,9.0,Basic,Monthly,367.0,20.0,1.0
625,52,Male,8.0,26.0,4.0,20.0,Basic,Monthly,947.0,4.0,1.0
626,44,Male,53.0,8.0,7.0,11.0,Premium,Annual,388.0,24.0,1.0
627,47,Male,24.0,23.0,6.0,5.0,Basic,Monthly,581.0,18.0,1.0
628,47,Female,48.0,29.0,7.0,11.0,Basic,Quarterly,985.0,7.0,1.0
