CustomerID,Usia,Jenis Kelamin,Masa Tenure,Frekuensi Penggunaan,Panggilan Dukungan,Keterlambatan Pembayaran,Tipe Langganan,Lama Kontrak,Total Pengeluaran,Interaksi Terakhir
345,23,Female,32.0,27.0,9.0,28.0,Premium,Quarterly,444.0,19.0
346,58,Male,1.0,21.0,6.0,19.0,Basic,Quarterly,702.0,3.0
347,28,Female,19.0,15.0,3.0,13.0,Basic,Annual,354.0,8.0
348,26,Female,39.0,11.0,7.0,18.0,Premium,Monthly,523.0,19.0
349,38,Female,31.0,18.0,1.0,19.0,Standard,Annual,841.0,14.0
350,33,Female,5.0,28.0,7.0,28.0,Premium,Annual,776.0,27.0
351,46,Male,42.0,1.0,10.0,30.0,Premium,Annual,318.0,6.0
352,39,Male,2.0,11.0,2.0,0.0,Basic,Annual,681.0,24.0
353,31,Male,56.0,17.0,8.0,22.0,Standard,Quarterly,683.0,29.0
354,41,Male,59.0,20.0,1.0,8.0,Standard,Annual,392.0,4.0
355,55,Female,29.0,3.0,3.0,23.0,Basic,Annual,856.0,21.0
356,24,Female,51.0,1.0,9.0,11.0,Premium,Monthly,741.0,21.0
357,55,Female,60.0,2.0,8.0,0.0,Basic,Annual,896.0,14.0
358,36,Female,26.0,13.0,9.0,25.0,Standard,Annual,573.0,14.0
359,47,Female,51.0,16.0,5.0,0.0,Basic,Monthly,733.0,26.0
360,52,Male,53.0,15.0,3.0,23.0,Basic,Monthly,551.0,6.0
361,31,Male,22.0,20.0,2.0,21.0,Standard,Annual,227.0,10.0
362,19,Female,27.0,17.0,4.0,11.0,Standard,Monthly,141.0,13.0
363,42,Male,19.0,19.0,8.0,1.0,Basic,Annual,662.0,4.0
364,36,Male,50.0,10.0,4.0,24.0,Basic,Monthly,208.0,7.0
365,36,Male,52.0,19.0,9.0,8.0,Basic,Monthly,275.0,2.0
366,54,Female,25.0,21.0,6.0,5.0,Standard,Annual,881.0,29.0
367,54,Male,46.0,15.0,1.0,16.0,Standard,Quarterly,172.0,28.0
368,62,Male,44.0,4.0,1.0,16.0,Standard,Quarterly,571.0,17.0
369,55,Male,18.0,29.0,6.0,18.0,Basic,Quarterly,783.0,10.0
370,46,Female,37.0,22.0,1.0,20.0,Standard,Monthly,183.0,15.0
371,33,Male,11.0,10.0,4.0,21.0,Basic,Quarterly,838.0,19.0
372,27,Male,53.0,21.0,5.0,7.0,Premium,Monthly,796.0,5.0
373,43,Male,29.0,18.0,5.0,6.0,Standard,Annual,668.0,28.0
374,61,Female,17.0,13.0,3.0,9.0,Basic,Quarterly,152.0,1.0
375,21,Female,9.0,17.0,4.0,16.0,Basic,Monthly,923.0,20.0
376,27,Female,50.0,27.0,9.0,23.0,Standard,Annual,657.0,28.0
377,51,Female,22.0,27.0,3.0,18.0,Standard,Annual,838.0,1.0
378,58,Female,22.0,9.0,10.0,1.0,Premium,Annual,545.0,22.0
379,21,Female,19.0,8.0,9.0,4.0,Standard,Annual,736.0,3.0
380,52,Male,52.0,10.0,5.0,28.0,Basic,Monthly,915.0,11.0
381,48,Female,13.0,22.0,1.0,11.0,Basic,Quarterly,365.0,25.0
382,55,Male,37.0,12.0,1.0,12.0,Basic,Quarterly,765.0,20.0
383,47,Female,15.0,24.0,6.0,9.0,Standard,Annual,120.0,24.0
384,24,Male,35.0,22.0,8.0,12.0,Basic,Monthly,336.0,8.0
385,20,Male,36.0,16.0,10.0,18.0,Basic,Monthly,710.0,23.0
386,61,Female,31.0,15.0,0.0,5.0,Premium,Annual,587.0,13.0
387,28,Female,15.0,1.0,9.0,24.0,Standard,Quarterly,382.0,16.0
388,57,Female,23.0,7.0,8.0,5.0,Premium,Monthly,975.0,28.0
389,24,Female,39.0,22.0,4.0,25.0,Premium,Quarterly,250.0,13.0
390,21,Male,15.0,29.0,6.0,19.0,Basic,Annual,577.0,11.0
391,57,Female,24.0,4.0,6.0,17.0,Standard,Monthly,927.0,29.0
392,38,Male,53.0,18.0,9.0,19.0,Standard,Quarterly,886.0,18.0
393,24,Female,19.0,27.0,8.0,25.0,Standard,Quarterly,664.0,8.0
394,61,Male,5.0,18.0,5.0,22.0,Standard,Annual,850.0,27.0
395,20,Male,28.0,4.0,7.0,20.0,Basic,Quarterly,114.0,25.0
396,63,Male,57.0,19.0,10.0,25.0,Basic,Monthly,168.0,15.0
397,41,Female,55.0,13.0,2.0,8.0,Premium,Annual,437.0,15.0
398,44,Female,50.0,12.0,9.0,11.0,Basic,Quarterly,508.0,20.0
399,62,Male,18.0,5.0,6.0,5.0,Premium,Monthly,409.0,6.0
400,49,Male,51.0,12.0,5.0,14.0,Premium,Annual,435.0,9.0
401,55,Male,30.0,21.0,4.0,8.0,Premium,Annual,824.0,23.0
402,61,Female,1.0,25.0,7.0,7.0,Premium,Monthly,362.0,10.0
403,43,Male,53.0,29.0,4.0,12.0,Premium,Quarterly,651.0,18.0
404,53,Male,56.0,29.0,7.0,23.0,Standard,Annual,676.0,8.0
405,64,Male,55.0,18.0,5.0,14.0,Basic,Monthly,169.0,13.0
406,46,Male,58.0,23.0,0.0,18.0,Premium,Monthly,150.0,25.0
407,27,Female,17.0,4.0,4.0,9.0,Basic,Quarterly,288.0,30.0
408,65,Female,10.0,18.0,10.0,0.0,Basic,Annual,677.0,11.0
409,45,Female,55.0,1.0,1.0,22.0,Premium,Monthly,349.0,25.0
410,61,Male,4.0,6.0,9.0,19.0,Premium,Annual,372.0,20.0
411,61,Female,51.0,20.0,8.0,29.0,Basic,Monthly,479.0,14.0
412,39,Female,27.0,21.0,1.0,20.0,Premium,Quarterly,205.0,16.0
413,54,Female,23.0,7.0,10.0,22.0,Basic,Annual,925.0,28.0
414,21,Female,21.0,29.0,5.0,5.0,Basic,Quarterly,635.0,26.0
415,61,Male,35.0,23.0,10.0,0.0,Basic,Annual,592.0,24.0
416,24,Female,54.0,25.0,0.0,14.0,Basic,Monthly,550.0,28.0
417,37,Male,39.0,21.0,10.0,11.0,Premium,Quarterly,113.0,5.0
418,25,Female,40.0,10.0,7.0,14.0,Basic,Monthly,816.0,3.0
419,19,Male,11.0,29.0,10.0,21.0,Basic,Annual,789.0,26.0
420,53,Male,41.0,3.0,10.0,16.0,Basic,Annual,694.0,8.0
421,38,Female,36.0,30.0,2.0,21.0,Basic,Monthly,162.0,20.0
422,23,Female,44.0,17.0,5.0,14.0,Premium,Annual,162.0,28.0
423,63,Female,13.0,20.0,1.0,15.0,Standard,Monthly,825.0,21.0
424,54,Male,53.0,6.0,6.0,8.0,Basic,Monthly,735.0,28.0
425,22,Female,57.0,15.0,0.0,11.0,Standard,Monthly,850.0,26.0
426,21,Female,28.0,7.0,7.0,25.0,Standard,Annual,960.0,29.0
427,23,Female,34.0,16.0,7.0,3.0,Standard,Annual,179.0,1.0
428,18,Female,27.0,6.0,8.0,5.0,Basic,Monthly,880.0,26.0
429,25,Male,22.0,5.0,6.0,14.0,Basic,Annual,703.0,10.0
430,56,Female,24.0,8.0,8.0,26.0,Basic,Quarterly,929.0,24.0
431,57,Male,45.0,30.0,5.0,21.0,Basic,Monthly,334.0,22.0
432,59,Female,21.0,23.0,3.0,20.0,Standard,Monthly,996.0,29.0
433,24,Female,54.0,29.0,2.0,8.0,Standard,Quarterly,897.0,19.0
434,54,Female,18.0,11.0,2.0,10.0,Premium,Annual,291.0,16.0
435,19,Female,47.0,1.0,5.0,4.0,Standard,Annual,778.0,10.0
436,49,Male,20.0,26.0,9.0,29.0,Standard,Annual,976.0,10.0
437,24,Male,49.0,7.0,5.0,28.0,Premium,Monthly,287.0,27.0
438,30,Female,59.0,5.0,8.0,25.0,Basic,Annual,651.0,3.0
439,50,Male,24.0,4.0,1.0,5.0,Premium,Quarterly,777.0,28.0
440,36,Female,56.0,27.0,6.0,9.0,Standard,Monthly,856.0,10.0
441,48,Female,23.0,10.0,10.0,14.0,Premium,Quarterly,468.0,9.0
442,60,Female,30.0,30.0,0.0,23.0,Basic,Quarterly,389.0,27.0
443,20,Female,52.0,30.0,8.0,22.0,Premium,Annual,380.0,19.0
444,52,Male,5.0,1.0,7.0,30.0,Basic,Annual,910.0,26.0
445,60,Male,13.0,10.0,8.0,15.0,Standard,Annual,186.0,23.0
446,63,Male,27.0,13.0,8.0,13.0,Standard,Quarterly,836.0,8.0
447,23,Male,38.0,6.0,10.0,0.0,Premium,Monthly,166.0,13.0
448,46,Female,27.0,27.0,6.0,4.0,Standard,Annual,285.0,10.0
449,65,Male,18.0,15.0,9.0,21.0,Basic,Monthly,882.0,8.0
450,40,Female,19.0,18.0,9.0,14.0,Premium,Annual,529.0,14.0
451,25,Male,37.0,9.0,8.0,18.0,Premium,Quarterly,833.0,12.0
452,31,Male,40.0,16.0,9.0,12.0,Basic,Annual,570.0,27.0
453,62,Female,28.0,26.0,0.0,6.0,Standard,Quarterly,646.0,11.0
454,47,Male,28.0,19.0,5.0,6.0,Standard,Annual,988.0,18.0
455,27,Female,25.0,1.0,1.0,25.0,Premium,Annual,793.0,22.0
456,29,Female,2.0,29.0,0.0,11.0,Basic,Annual,881.0,21.0
457,55,Male,2.0,25.0,10.0,18.0,Basic,Monthly,121.0,15.0
458,21,Female,52.0,8.0,5.0,28.0,Premium,Annual,778.0,15.0
459,37,Male,39.0,28.0,5.0,8.0,Standard,Monthly,583.0,8.0
460,29,Male,7.0,8.0,9.0,12.0,Standard,Annual,538.0,7.0
461,55,Female,50.0,29.0,3.0,19.0,Premium,Annual,865.0,22.0
462,28,Female,54.0,2.0,10.0,18.0,Standard,Quarterly,806.0,10.0
463,19,Male,41.0,17.0,3.0,4.0,Basic,Quarterly,655.0,29.0
464,43,Female,30.0,22.0,10.0,19.0,Basic,Annual,540.0,13.0
465,52,Male,12.0,13.0,1.0,0.0,Basic,Monthly,166.0,30.0
466,38,Male,11.0,19.0,4.0,17.0,Basic,Monthly,489.0,14.0
467,46,Male,2.0,7.0,7.0,26.0,Standard,Quarterly,551.0,12.0
468,34,Male,36.0,17.0,1.0,20.0,Standard,Annual,107.0,5.0
469,44,Male,28.0,4.0,5.0,21.0,Basic,Quarterly,313.0,21.0
470,60,Female,5.0,16.0,6.0,30.0,Basic,Annual,454.0,6.0
471,56,Male,17.0,27.0,2.0,6.0,Premium,Quarterly,190.0,13.0
472,21,Male,50.0,1.0,6.0,23.0,Standard,Annual,546.0,7.0
473,33,Female,49.0,18.0,5.0,30.0,Premium,Annual,486.0,22.0
474,19,Female,18.0,18.0,0.0,5.0,Basic,Monthly,228.0,22.0
475,61,Male,3.0,14.0,3.0,18.0,Basic,Monthly,399.0,24.0
476,27,Male,40.0,7.0,4.0,28.0,Premium,Quarterly,852.0,6.0
477,49,Male,13.0,22.0,2.0,7.0,Standard,Monthly,891.0,27.0
478,29,Female,21.0,20.0,10.0,21.0,Basic,Quarterly,337.0,25.0
479,55,Female,51.0,2.0,1.0,30.0,Standard,Quarterly,602.0,6.0
480,60,Male,47.0,22.0,7.0,20.0,Basic,Annual,613.0,23.0
481,44,Male,49.0,24.0,4.0,29.0,Premium,Annual,687.0,17.0
482,56,Female,53.0,4.0,6.0,0.0,Standard,Annual,874.0,6.0
483,31,Male,58.0,23.0,1.0,26.0,Premium,Quarterly,344.0,5.0
484,18,Female,32.0,28.0,3.0,16.0,Basic,Monthly,912.0,8.0
485,36,Male,48.0,10.0,6.0,28.0,Standard,Monthly,795.0,27.0
486,26,Female,40.0,29.0,0.0,13.0,Standard,Annual,150.0,30.0
487,50,Male,4.0,23.0,5.0,21.0,Standard,Quarterly,395.0,25.0
488,39,Female,16.0,20.0,7.0,4.0,Basic,Quarterly,503.0,5.0
489,60,Male,53.0,25.0,3.0,20.0,Premium,Monthly,511.0,23.0
490,31,Male,6.0,14.0,1.0,21.0,Basic,Annual,827.0,6.0
491,29,Female,15.0,10.0,8.0,6.0,Standard,Monthly,268.0,23.0
492,26,Female,37.0,12.0,8.0,28.0,Premium,Quarterly,223.0,3.0
493,27,Female,33.0,13.0,8.0,1.0,Basic,Monthly,592.0,16.0
494,47,Male,12.0,15.0,8.0,10.0,Premium,Quarterly,187.0,1.0
495,43,Male,4.0,26.0,9.0,18.0,Premium,Quarterly,280.0,11.0
496,63,Male,7.0,10.0,2.0,22.0,Basic,Monthly,905.0,12.0
497,39,Male,35.0,27.0,8.0,17.0,Premium,Annual,953.0,26.0
498,37,Male,21.0,20.0,3.0,27.0,Standard,Monthly,681.0,28.0
499,47,Male,60.0,3.0,1.0,25.0,Basic,Monthly,271.0,1.0
500,60,Male,57.0,5.0,3.0,6.0,Standard,Monthly,146.0,15.0
501,42,Male,48.0,9.0,0.0,1.0,Standard,Monthly,428.0,24.0
502,52,Female,53.0,24.0,6.0,16.0,Premium,Annual,266.0,29.0
503,63,Female,21.0,29.0,9.0,10.0,Premium,Monthly,581.0,19.0
504,30,Male,4.0,11.0,2.0,7.0,Standard,Quarterly,399.0,30.0
505,19,Female,9.0,21.0,2.0,3.0,Standard,Quarterly,395.0,22.0
506,51,Male,51.0,30.0,7.0,17.0,Standard,Quarterly,156.0,5.0
507,28,Male,57.0,18.0,9.0,29.0,Basic,Quarterly,237.0,27.0
508,44,Female,4.0,28.0,5.0,2.0,Basic,Quarterly,806.0,1.0
509,63,Female,15.0,13.0,5.0,15.0,Premium,Monthly,732.0,8.0
510,57,Female,41.0,19.0,9.0,20.0,Standard,Annual,300.0,17.0
511,44,Female,49.0,7.0,2.0,2.0,Basic,Monthly,391.0,25.0
512,32,Male,20.0,26.0,0.0,17.0,Standard,Monthly,704.0,6.0
513,64,Male,15.0,19.0,9.0,28.0,Premium,Quarterly,525.0,6.0
514,57,Female,16.0,21.0,10.0,0.0,Basic,Annual,101.0,8.0
515,47,Male,50.0,11.0,4.0,30.0,Premium,Quarterly,761.0,28.0
516,21,Male,31.0,26.0,4.0,10.0,Basic,Annual,317.0,14.0
517,31,Male,40.0,12.0,5.0,16.0,Basic,Annual,527.0,27.0
518,44,Female,42.0,5.0,0.0,19.0,Standard,Monthly,519.0,15.0
519,63,Female,56.0,15.0,7.0,9.0,Premium,Quarterly,294.0,18.0
520,35,Female,56.0,1.0,8.0,19.0,Premium,Annual,923.0,3.0
521,21,Female,3.0,25.0,7.0,27.0,Premium,Annual,787.0,13.0
522,22,Female,13.0,12.0,5.0,29.0,Basic,Annual,686.0,7.0
523,58,Female,21.0,25.0,3.0,0.0,Basic,Monthly,435.0,6.0
524,19,Female,23.0,9.0,8.0,26.0,Standard,Monthly,920.0,3.0
525,50,Female,58.0,1.0,3.0,8.0,Basic,Monthly,856.0,7.0
526,59,Male,10.0,2.0,9.0,29.0,Standard,Annual,543.0,15.0
527,27,Male,37.0,24.0,2.0,30.0,Basic,Monthly,170.0,15.0
528,60,Male,25.0,5.0,7.0,9.0,Basic,Monthly,406.0,18.0
529,30,Male,32.0,2.0,2.0,16.0,Basic,Quarterly,248.0,26.0
530,26,Male,60.0,19.0,7.0,8.0,Premium,Monthly,911.0,11.0
531,51,Male,54.0,8.0,7.0,14.0,Basic,Annual,797.0,27.0
532,30,Male,6.0,27.0,10.0,4.0,Premium,Quarterly,675.0,24.0
533,49,Female,7.0,6.0,5.0,30.0,Premium,Quarterly,562.0,9.0
534,49,Female,17.0,2.0,0.0,13.0,Premium,Monthly,909.0,14.0
535,55,Male,33.0,10.0,7.0,5.0,Basic,Quarterly,862.0,16.0
536,34,Female,17.0,2.0,4.0,22.0,Basic,Monthly,710.0,3.0
537,65,Female,55.0,21.0,9.0,29.0,Standard,Monthly,548.0,18.0
538,19,Male,55.0,26.0,0.0,22.0,Basic,Monthly,799.0,6.0
539,61,Male,24.0,6.0,4.0,21.0,Basic,Monthly,991.0,26.0
540,63,Male,54.0,16.0,9.0,22.0,Premium,Annual,573.0,24.0
541,52,Male,50.0,8.0,7.0,19.0,Standard,Quarterly,881.0,8.0
542,37,Female,23.0,30.0,9.0,4.0,Standard,Annual,512.0,1.0
543,60,Female,8.0,29.0,5.0,28.0,Basic,Monthly,539.0,24.0
544,54,Male,2.0,28.0,4.0,17.0,Premium,Annual,827.0,26.0
545,34,Female,30.0,14.0,0.0,6.0,Premium,Monthly,579.0,24.0
546,55,Male,58.0,18.0,9.0,4.0,Standard,Quarterly,189.0,27.0
547,62,Male,58.0,26.0,3.0,4.0,Basic,Annual,934.0,19.0
548,45,Female,27.0,12.0,10.0,5.0,Basic,Annual,954.0,20.0
549,64,Female,29.0,1.0,7.0,7.0,Basic,Monthly,790.0,28.0
550,37,Female,33.0,24.0,0.0,22.0,Premium,Monthly,962.0,8.0
551,28,Male,25.0,9.0,2.0,17.0,Premium,Quarterly,419.0,23.0
552,51,Female,9.0,27.0,9.0,19.0,Standard,Annual,101.0,11.0
553,57,Male,50.0,13.0,6.0,13.0,Basic,Quarterly,156.0,8.0
554,33,Male,24.0,24.0,2.0,23.0,Standard,Annual,446.0,25.0
555,60,Female,34.0,5.0,6.0,8.0,Premium,Annual,241.0,11.0
556,37,Male,23.0,5.0,9.0,19.0,Standard,Quarterly,109.0,3.0
557,35,Female,36.0,28.0,8.0,23.0,Basic,Quarterly,856.0,26.0
558,60,Female,60.0,27.0,10.0,25.0,Standard,Quarterly,143.0,25.0
559,27,Male,18.0,10.0,6.0,17.0,Standard,Annual,372.0,22.0
560,27,Female,55.0,28.0,6.0,5.0,Standard,Annual,307.0,21.0
561,34,Female,5.0,9.0,3.0,17.0,Basic,Quarterly,277.0,20.0
562,65,Male,16.0,25.0,6.0,16.0,Basic,Monthly,964.0,19.0
563,42,Female,11.0,26.0,6.0,7.0,Basic,Monthly,535.0,9.0
564,56,Female,53.0,3.0,1.0,26.0,Premium,Annual,291.0,25.0
565,33,Female,13.0,20.0,5.0,8.0,Basic,Annual,563.0,2.0
566,44,Female,17.0,11.0,7.0,18.0,Basic,Monthly,202.0,6.0
567,46,Male,48.0,10.0,2.0,27.0,Basic,Quarterly,164.0,25.0
568,56,Male,37.0,13.0,3.0,16.0,Standard,Quarterly,112.0,6.0
569,23,Male,31.0,25.0,9.0,14.0,Standard,Monthly,512.0,16.0
570,20,Male,10.0,25.0,7.0,21.0,Premium,Annual,625.0,6.0
571,51,Male,58.0,13.0,10.0,11.0,Basic,Monthly,839.0,23.0
572,64,Male,47.0,19.0,4.0,20.0,Premium,Quarterly,170.0,25.0
573,64,Female,43.0,19.0,2.0,21.0,Basic,Annual,847.0,7.0
574,28,Male,29.0,23.0,8.0,27.0,Basic,Monthly,398.0,1.0
575,62,Female,10.0,19.0,3.0,23.0,Basic,Annual,527.0,19.0
576,19,Male,12.0,9.0,9.0,18.0,Premium,Monthly,300.0,27.0
577,42,Female,19.0,22.0,1.0,23.0,Standard,Quarterly,247.0,4.0
578,27,Male,5.0,21.0,0.0,20.0,Standard,Quarterly,345.0,16.0
579,39,Male,59.0,16.0,8.0,29.0,Standard,Monthly,589.0,19.0
580,52,Male,45.0,1.0,6.0,25.0,Premium,Annual,883.0,4.0
581,30,Female,25.0,17.0,3.0,4.0,Standard,Annual,263.0,3.0
582,26,Female,50.0,26.0,1.0,24.0,Basic,Monthly,405.0,18.0
583,32,Female,40.0,27.0,2.0,17.0,Basic,Monthly,372.0,17.0
584,42,Female,13.0,7.0,0.0,14.0,Basic,Quarterly,152.0,1.0
585,46,Male,34.0,7.0,6.0,19.0,Basic,Quarterly,126.0,19.0
586,31,Female,15.0,29.0,0.0,27.0,Basic,Annual,832.0,11.0
587,40,Female,11.0,14.0,2.0,13.0,Premium,Annual,435.0,13.0
588,28,Female,1.0,18.0,4.0,5.0,Premium,Annual,728.0,17.0
589,32,Female,49.0,5.0,8.0,24.0,Standard,Quarterly,281.0,1.0
590,27,Female,41.0,17.0,2.0,28.0,Standard,Quarterly,661.0,1.0
591,48,Male,47.0,28.0,0.0,9.0,Premium,Monthly,182.0,20.0
592,34,Male,9.0,5.0,5.0,29.0,Basic,Annual,534.0,19.0
593,54,Female,3.0,10.0,4.0,26.0,Standard,Annual,585.0,17.0
594,21,Male,13.0,4.0,6.0,25.0,Premium,Annual,889.0,26.0
595,52,Female,56.0,3.0,5.0,12.0,Premium,Quarterly,176.0,14.0
596,34,Female,52.0,25.0,9.0,2.0,Premium,Annual,872.0,27.0
597,55,Female,57.0,16.0,4.0,6.0,Basic,Annual,518.0,26.0
598,50,Male,8.0,12.0,2.0,15.0,Basic,Monthly,988.0,3.0
599,58,Female,15.0,9.0,4.0,28.0,Premium,Quarterly,125.0,27.0
600,55,Female,55.0,2.0,1.0,7.0,Basic,Annual,155.0,15.0
601,19,Female,46.0,5.0,1.0,26.0,Standard,Annual,679.0,13.0
602,41,Male,44.0,4.0,2.0,2.0,Standard,Monthly,684.0,12.0
603,19,Male,49.0,30.0,10.0,13.0,Standard,Monthly,968.0,3.0
604,56,Female,35.0,26.0,5.0,3.0,Basic,Annual,360.0,21.0
605,44,Male,47.0,15.0,6.0,16.0,Premium,Annual,885.0,24.0
606,26,Male,60.0,17.0,5.0,9.0,Basic,Monthly,572.0,2.0
607,40,Male,21.0,15.0,2.0,8.0,Basic,Quarterly,890.0,5.0
608,60,Female,51.0,30.0,9.0,28.0,Premium,Annual,110.0,28.0
609,45,Female,41.0,22.0,4.0,13.0,Standard,Quarterly,335.0,8.0
610,33,Female,27.0,27.0,6.0,15.0,Premium,Annual,399.0,15.0
611,46,Male,37.0,12.0,9.0,13.0,Basic,Monthly,889.0,10.0
612,44,Female,53.0,10.0,4.0,30.0,Standard,Quarterly,700.0,18.0
613,20,Male,3.0,18.0,2.0,24.0,Premium,Monthly,938.0,2.0
614,54,Female,52.0,4.0,7.0,4.0,Standard,Quarterly,687.0,23.0
615,26,Female,46.0,30.0,6.0,15.0,Premium,Quarterly,656.0,15.0
616,60,Female,50.0,20.0,9.0,13.0,Premium,Annual,983.0,8.0
617,34,Male,58.0,22.0,1.0,6.0,Standard,Quarterly,429.0,28.0
618,41,Male,11.0,7.0,10.0,2.0,Standard,Annual,495.0,16.0
619,18,Male,33.0,21.0,1.0,6.0,Premium,Quarterly,352.0,21.0
620,34,Female,32.0,14.0,4.0,10.0,Premium,Monthly,290.0,11.0
621,60,Female,5.0,29.0,3.0,14.0,Basic,Monthly,919.0,4.0
622,28,Male,21.0,30.0,4.0,18.0,Premium,Quarterly,918.0,4.0
623,26,Male,42.0,26.0,10.0,11.0,Basic,Monthly,729.0,5.0
624,28,Female,29.0,7.0,9.0,20.0,Standard,Annual,319.0,13.0
625,57,Female,38.0,11.0,7.0,1.0,Basic,Monthly,230.0,21.0
626,32,Female,5.0,11.0,1.0,27.0,Basic,Annual,641.0,8.0
627,47,Female,31.0,14.0,6.0,30.0,Premium,Monthly,546.0,20.0
628,18,Female,5.0,5.0,2.0,19.0,Standard,Monthly,273.0,24.0
629,22,Male,11.0,6.0,2.0,5.0,Premium,Quarterly,380.0,19.0
630,41,Female,55.0,15.0,9.0,9.0,Standard,Annual,391.0,22.0
631,61,Female,1.0,23.0,7.0,10.0,Basic,Monthly,572.0,25.0
632,31,Female,57.0,18.0,9.0,13.0,Basic,Monthly,209.0,25.0
633,45,Female,54.0,9.0,1.0,14.0,Basic,Quarterly,379.0,17.0
634,39,Male,51.0,10.0,2.0,19.0,Premium,Monthly,149.0,6.0
635,65,Female,45.0,26.0,10.0,18.0,Basic,Monthly,374.0,8.0
636,20,Male,33.0,28.0,0.0,23.0,Standard,Quarterly,133.0,20.0
637,45,Female,26.0,25.0,0.0,12.0,Premium,Quarterly,391.0,29.0
638,28,Male,4.0,14.0,3.0,21.0,Standard,Monthly,255.0,28.0
639,18,Female,15.0,28.0,10.0,14.0,Standard,Monthly,334.0,30.0
640,38,Female,26.0,5.0,3.0,19.0,Premium,Monthly,172.0,23.0
641,56,Female,2.0,21.0,7.0,17.0,Premium,Monthly,246.0,29.0
642,58,Female,5.0,9.0,5.0,21.0,Standard,Monthly,734.0,5.0
643,54,Male,31.0,18.0,8.0,6.0,Premium,Annual,911.0,7.0
644,35,Female,54.0,5.0,3.0,24.0,Basic,Annual,318.0,4.0
645,34,Male,29.0,13.0,7.0,17.0,Basic,Annual,298.0,3.0
646,30,Female,40.0,4.0,5.0,19.0,Premium,Annual,885.0,8.0
647,35,Male,47.0,27.0,9.0,20.0,Standard,Monthly,403.0,17.0
648,36,Male,12.0,3.0,7.0,0.0,Standard,Quarterly,816.0,14.0
649,47,Female,51.0,22.0,7.0,29.0,Premium,Monthly,210.0,17.0
650,47,Female,48.0,18.0,4.0,27.0,Standard,Monthly,318.0,26.0
651,33,Male,28.0,26.0,9.0,16.0,Standard,Annual,251.0,5.0
652,39,Female,6.0,7.0,6.0,22.0,Premium,Quarterly,207.0,29.0
653,36,Female,56.0,5.0,6.0,28.0,Standard,Annual,396.0,22.0
654,28,Male,42.0,6.0,10.0,9.0,Premium,Monthly,876.0,30.0
655,64,Female,14.0,4.0,10.0,5.0,Basic,Monthly,153.0,19.0
656,33,Female,29.0,22.0,9.0,4.0,Standard,Annual,333.0,27.0
657,24,Male,13.0,9.0,5.0,22.0,Basic,Monthly,418.0,5.0
658,25,Female,45.0,3.0,8.0,10.0,Standard,Annual,819.0,28.0
659,52,Male,50.0,18.0,0.0,12.0,Premium,Monthly,321.0,15.0
660,19,Male,40.0,27.0,5.0,19.0,Premium,Monthly,534.0,28.0
661,63,Female,21.0,7.0,4.0,11.0,Basic,Annual,310.0,4.0
662,55,Female,39.0,3.0,4.0,18.0,Premium,Quarterly,333.0,1.0
663,48,Male,57.0,22.0,8.0,30.0,Premium,Annual,612.0,16.0
664,41,Female,24.0,4.0,5.0,16.0,Basic,Annual,243.0,1.0
665,60,Male,35.0,21.0,8.0,20.0,Standard,Annual,890.0,28.0
666,32,Male,47.0,13.0,7.0,13.0,Standard,Annual,414.0,8.0
667,22,Male,25.0,10.0,7.0,22.0,Premium,Monthly,254.0,3.0
668,45,Female,29.0,17.0,10.0,19.0,Premium,Quarterly,719.0,3.0
669,36,Female,9.0,21.0,6.0,27.0,Premium,Quarterly,517.0,6.0
670,24,Female,54.0,25.0,1.0,2.0,Basic,Monthly,155.0,9.0
671,37,Female,60.0,12.0,10.0,4.0,Basic,Quarterly,392.0,17.0
672,40,Male,29.0,6.0,3.0,29.0,Premium,Quarterly,792.0,7.0
673,35,Female,5.0,11.0,6.0,22.0,Standard,Quarterly,540.0,16.0
674,57,Female,44.0,9.0,0.0,4.0,Premium,Annual,435.0,20.0
675,41,Male,41.0,24.0,6.0,6.0,Premium,Annual,553.0,23.0
676,40,Male,13.0,16.0,0.0,15.0,Premium,Monthly,660.0,3.0
677,52,Male,41.0,13.0,9.0,26.0,Standard,Monthly,321.0,30.0
678,60,Male,29.0,25.0,4.0,3.0,Basic,Annual,804.0,6.0
679,35,Male,23.0,23.0,0.0,20.0,Standard,Annual,137.0,21.0
680,21,Female,49.0,22.0,4.0,12.0,Basic,Annual,226.0,15.0
681,18,Male,54.0,27.0,9.0,21.0,Premium,Quarterly,211.0,12.0
682,35,Female,35.0,21.0,1.0,3.0,Basic,Quarterly,126.0,1.0
683,48,Female,8.0,25.0,10.0,0.0,Basic,Monthly,452.0,6.0
684,26,Male,13.0,15.0,1.0,4.0,Premium,Annual,360.0,1.0
685,59,Female,55.0,25.0,4.0,8.0,Basic,Annual,317.0,25.0
686,19,Male,5.0,16.0,5.0,1.0,Premium,Quarterly,874.0,1.0
687,49,Male,40.0,26.0,8.0,26.0,Premium,Annual,433.0,7.0
688,54,Female,21.0,8.0,6.0,5.0,Basic,Monthly,629.0,16.0
689,22,Male,10.0,17.0,5.0,0.0,Basic,Annual,544.0,20.0
690,64,Male,2.0,2.0,10.0,17.0,Premium,Annual,664.0,25.0
691,47,Male,46.0,18.0,3.0,11.0,Standard,Annual,753.0,15.0
692,64,Female,30.0,18.0,7.0,26.0,Basic,Monthly,242.0,16.0
